61.259,44.793,51.593,22.558,48.135,46.668,23.646,129.25,77.508,60.207,16.603,46.601,64.163,73.811,39.313,47.205,20.242,37.276,22.553,36.192,12.032,56.045,9.0343,94.458,65.591,55.101,16.827,26.148,18.524,39.234,50.256,80.46
60.717,44.573,50.979,22.175,47.79,45.676,23.266,128.81,77.151,60.102,16.6,46.546,63.538,73.546,39.096,47.338,20.13,36.625,22.252,35.547,11.917,55.436,9.2172,94.263,65.155,54.8,17.105,25.712,18.234,38.691,49.456,80.312
60.177,44.346,50.358,21.794,47.447,44.692,22.89,128.34,76.792,59.988,16.615,46.485,62.916,73.27,38.892,47.471,20.019,35.985,21.953,34.9,11.804,54.831,9.4099,94.058,64.719,54.497,17.404,25.28,17.948,38.154,48.663,80.154
59.64,44.111,49.73,21.416,47.105,43.717,22.517,127.83,76.432,59.866,16.649,46.417,62.298,72.982,38.699,47.601,19.912,35.356,21.657,34.253,11.692,54.23,9.6116,93.843,64.285,54.191,17.724,24.852,17.664,37.624,47.876,79.987
59.106,43.868,49.096,21.041,46.764,42.751,22.149,127.3,76.071,59.735,16.701,46.344,61.682,72.683,38.517,47.73,19.806,34.738,21.364,33.606,11.58,53.633,9.8217,93.618,63.851,53.883,18.063,24.429,17.384,36.998,47.097,79.809
58.574,43.619,48.455,20.669,46.426,41.795,21.783,126.74,75.709,59.596,16.77,46.264,61.069,72.373,38.345,47.855,19.703,34.131,21.073,32.959,11.47,53.041,10.039,93.383,63.419,53.572,18.419,24.009,17.107,36.376,46.325,79.622
58.046,43.362,47.81,20.3,46.088,40.848,21.422,126.15,75.345,59.448,16.855,46.178,60.46,72.052,38.182,47.977,19.601,33.535,20.785,32.312,11.361,52.452,10.264,93.139,62.988,53.258,18.79,23.594,16.833,35.757,45.56,79.426
57.519,43.099,47.159,19.934,45.752,39.911,21.064,125.54,74.98,59.293,16.956,46.085,59.853,71.721,38.028,48.096,19.502,32.949,20.499,31.667,11.253,51.868,10.494,92.884,62.558,52.942,19.175,23.183,16.562,35.143,44.802,79.22
56.996,42.829,46.505,19.572,45.418,38.985,20.71,124.9,74.614,59.128,17.072,45.986,59.25,71.379,37.882,48.209,19.404,32.374,20.217,31.023,11.146,51.288,10.73,92.62,62.129,52.623,19.572,22.776,16.294,34.533,44.051,79.005
56.475,42.553,45.847,19.213,45.085,38.069,20.359,124.24,74.247,58.956,17.202,45.879,58.65,71.028,37.742,48.317,19.309,31.81,19.936,30.382,11.041,50.712,10.97,92.346,61.7,52.301,19.979,22.374,16.03,33.928,43.307,78.78
55.957,42.271,45.186,18.858,44.754,37.165,20.013,123.55,73.879,58.775,17.346,45.766,58.052,70.667,37.609,48.419,19.214,31.256,19.659,29.743,10.936,50.14,11.214,92.062,61.273,51.976,20.396,21.975,15.768,33.329,42.744,78.547
55.441,41.983,44.522,18.507,44.425,36.272,19.67,122.84,73.509,58.585,17.502,45.646,57.458,70.297,37.481,48.515,19.121,30.712,19.384,29.107,10.832,49.572,11.461,91.768,60.847,51.648,20.819,21.581,15.51,32.735,41.799,78.305
54.928,41.689,43.856,18.159,44.097,35.39,19.33,122.11,73.138,58.387,17.67,45.518,56.867,69.917,37.358,48.604,19.03,30.178,19.111,28.474,10.73,49.009,11.711,91.464,60.422,51.316,21.248,21.191,15.255,32.146,40.862,78.054
54.418,41.391,43.189,17.816,43.77,34.521,18.995,121.36,72.766,58.181,17.848,45.383,56.279,69.529,37.24,48.685,18.939,29.654,18.842,27.846,10.628,48.449,11.962,91.15,59.999,50.981,21.681,20.805,15.003,31.564,39.932,77.794
53.911,41.086,42.521,17.476,43.445,33.665,18.663,120.6,72.393,57.966,18.038,45.24,55.694,69.131,37.125,48.758,18.85,29.14,18.575,27.222,10.528,47.894,12.213,90.826,59.576,50.643,22.116,20.423,14.755,30.987,39.01,77.525
